"order_id","customer_id","order_date","status","product_id","quantity","price","created_at","updated_at"
OPAO33CI957,121,2022-12-08 00:00:00.000,Canceled,B009P2LITG,10,3279.00,2022-12-08 00:00:00.000,2022-12-08 00:00:00.000
OPAO33CI957,121,2022-12-08 00:00:00.000,Canceled,B01M6453MB,7,3045.00,2022-12-08 00:00:00.000,2022-12-08 00:00:00.000
OPAO33CI957,121,2022-12-08 00:00:00.000,Canceled,B093QCY6YJ,7,349.00,2022-12-08 00:00:00.000,2022-12-08 00:00:00.000
OPAO33CI957,121,2022-12-08 00:00:00.000,Canceled,B08JKPVDKL,15,699.00,2022-12-08 00:00:00.000,2022-12-08 00:00:00.000
MMNO68NC435,858,2022-06-20 00:00:00.000,Success,B0B3XXSB1K,7,79990.00,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000
MMNO68NC435,858,2022-06-20 00:00:00.000,Success,B09LQH3SD9,9,2000.00,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000
MMNO68NC435,858,2022-06-20 00:00:00.000,Success,B016MDK4F4,15,499.00,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000
MMNO68NC435,858,2022-06-20 00:00:00.000,Success,B09MQ9PDHR,1,1999.00,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000
MMNO68NC435,858,2022-06-20 00:00:00.000,Success,B08FD2VSD9,5,51990.00,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000
MMNO68NC435,858,2022-06-20 00:00:00.000,Success,B08BCKN299,15,999.00,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000
MMNO68NC435,858,2022-06-20 00:00:00.000,Success,B07X2L5Z8C,7,2295.00,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000
MPAC80NN449,454,2021-11-02 00:00:00.000,Success,B08WLY8V9S,6,899.00,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000
MPAC80NN449,454,2021-11-02 00:00:00.000,Success,B09RQRZW2X,15,899.00,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000
MPAC80NN449,454,2021-11-02 00:00:00.000,Success,B08444S68L,13,15990.00,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000
CAMC82AC167,221,2021-03-08 00:00:00.000,Success,B09NL7LBWT,9,1999.00,2021-03-08 00:00:00.000,2021-03-08 00:00:00.000
CAMC82AC167,221,2021-03-08 00:00:00.000,Success,B0088TKTY2,9,1399.00,2021-03-08 00:00:00.000,2021-03-08 00:00:00.000
CAMC82AC167,221,2021-03-08 00:00:00.000,Success,B06XSK3XL6,5,999.00,2021-03-08 00:00:00.000,2021-03-08 00:00:00.000
CAMC82AC167,221,2021-03-08 00:00:00.000,Success,B09MJ77786,7,49999.00,2021-03-08 00:00:00.000,2021-03-08 00:00:00.000
CAMC82AC167,221,2021-03-08 00:00:00.000,Success,B09HCH3JZG,5,1899.00,2021-03-08 00:00:00.000,2021-03-08 00:00:00.000
CAMC82AC167,221,2021-03-08 00:00:00.000,Success,B08BJN4MP3,9,24850.00,2021-03-08 00:00:00.000,2021-03-08 00:00:00.000
CAMC82AC167,221,2021-03-08 00:00:00.000,Success,B09Z7YGV3R,13,699.00,2021-03-08 00:00:00.000,2021-03-08 00:00:00.000
IMNA92CI523,958,2021-03-02 00:00:00.000,Success,B014I8SSD0,13,475.00,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000
IMNA92CI523,958,2021-03-02 00:00:00.000,Success,B0832W3B7Q,12,3595.00,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000
IMNA92CI523,958,2021-03-02 00:00:00.000,Success,B07KRCW6LZ,7,1599.00,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000
IMNA92CI523,958,2021-03-02 00:00:00.000,Success,B08R69WBN7,12,499.00,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000
IMNA92CI523,958,2021-03-02 00:00:00.000,Success,B07WJXCTG9,1,1345.00,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000
IMNA92CI523,958,2021-03-02 00:00:00.000,Success,B00935MD1C,1,3945.00,2021-03-02 00:00:00.000,2021-03-02 00:00:00.000
AIAP00PO667,510,2021-04-28 00:00:00.000,Success,B0BM4KTNL1,4,1599.00,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000
AIAP00PO667,510,2021-04-28 00:00:00.000,Success,B0BHNHMR3H,2,1299.00,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000
AIAP00PO667,510,2021-04-28 00:00:00.000,Success,B0B4KPCBSH,1,499.00,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000
AIAP00PO667,510,2021-04-28 00:00:00.000,Success,B0B5KZ3C53,13,2900.00,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000
AIAP00PO667,510,2021-04-28 00:00:00.000,Success,B00NH11PEY,14,750.00,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000
AIAP00PO667,510,2021-04-28 00:00:00.000,Success,B07GLNJC25,8,499.00,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000
INPA61IP460,750,2021-02-05 00:00:00.000,Success,B0B61HYR92,10,999.00,2021-02-05 00:00:00.000,2021-02-05 00:00:00.000
INPA61IP460,750,2021-02-05 00:00:00.000,Success,B09F3PDDRF,12,999.00,2021-02-05 00:00:00.000,2021-02-05 00:00:00.000
INPA61IP460,750,2021-02-05 00:00:00.000,Success,B07P434WJY,14,1999.00,2021-02-05 00:00:00.000,2021-02-05 00:00:00.000
AMAI28CO393,271,2022-09-20 00:00:00.000,Success,B09M8888DM,4,799.00,2022-09-20 00:00:00.000,2022-09-20 00:00:00.000
AOCA18AO742,609,2021-08-23 00:00:00.000,Success,B07W9KYT62,8,3999.00,2021-08-23 00:00:00.000,2021-08-23 00:00:00.000
AOCA18AO742,609,2021-08-23 00:00:00.000,Success,B09QS9X9L8,2,18999.00,2021-08-23 00:00:00.000,2021-08-23 00:00:00.000
AOCA18AO742,609,2021-08-23 00:00:00.000,Success,B09TWH8YHM,6,24999.00,2021-08-23 00:00:00.000,2021-08-23 00:00:00.000
AOCA18AO742,609,2021-08-23 00:00:00.000,Success,B01KCSGBU2,12,23559.00,2021-08-23 00:00:00.000,2021-08-23 00:00:00.000
AOCA18AO742,609,2021-08-23 00:00:00.000,Success,B078KRFWQB,3,3945.00,2021-08-23 00:00:00.000,2021-08-23 00:00:00.000
APOP64AM478,802,2021-12-30 00:00:00.000,Success,B08XMSKKMM,4,1999.00,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000
APOP64AM478,802,2021-12-30 00:00:00.000,Success,B07JH1C41D,1,1999.00,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000
APOP64AM478,802,2021-12-30 00:00:00.000,Success,B0B1YVCJ2Y,15,19990.00,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000
APOP64AM478,802,2021-12-30 00:00:00.000,Success,B09V12K8NT,5,6990.00,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000
APOP64AM478,802,2021-12-30 00:00:00.000,Success,B09NL7LBWT,1,1999.00,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000
APOP64AM478,802,2021-12-30 00:00:00.000,Success,B01892MIPA,11,10900.00,2021-12-30 00:00:00.000,2021-12-30 00:00:00.000
NOAN53IO324,333,2022-05-12 00:00:00.000,Success,B07JPJJZ2H,4,1299.00,2022-05-12 00:00:00.000,2022-05-12 00:00:00.000
NOAN53IO324,333,2022-05-12 00:00:00.000,Success,B08VRMK55F,9,699.00,2022-05-12 00:00:00.000,2022-05-12 00:00:00.000
NOAN53IO324,333,2022-05-12 00:00:00.000,Success,B09YV463SW,12,9999.00,2022-05-12 00:00:00.000,2022-05-12 00:00:00.000
NPOA52OA663,273,2021-07-22 00:00:00.000,Success,B00A0VCJPI,9,2499.00,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000
NPOA52OA663,273,2021-07-22 00:00:00.000,Success,B07GVR9TG7,1,4999.00,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000
APCN68CN588,768,2021-08-26 00:00:00.000,Success,B08VRMK55F,11,699.00,2021-08-26 00:00:00.000,2021-08-26 00:00:00.000
APCN68CN588,768,2021-08-26 00:00:00.000,Success,B07Z53L5QL,4,1499.00,2021-08-26 00:00:00.000,2021-08-26 00:00:00.000
MNII91PN842,595,2021-07-11 00:00:00.000,Success,B08ZN4B121,11,1599.00,2021-07-11 00:00:00.000,2021-07-11 00:00:00.000
MNII91PN842,595,2021-07-11 00:00:00.000,Success,B09QS9X16F,10,18999.00,2021-07-11 00:00:00.000,2021-07-11 00:00:00.000
MNII91PN842,595,2021-07-11 00:00:00.000,Success,B08ZJDWTJ1,13,4999.00,2021-07-11 00:00:00.000,2021-07-11 00:00:00.000
NOMP37CO140,112,2022-12-09 00:00:00.000,Success,B07DXRGWDJ,1,5995.00,2022-12-09 00:00:00.000,2022-12-09 00:00:00.000
NOMP37CO140,112,2022-12-09 00:00:00.000,Success,B09MT6XSFW,12,1899.00,2022-12-09 00:00:00.000,2022-12-09 00:00:00.000
NOMP37CO140,112,2022-12-09 00:00:00.000,Success,B0B9BD2YL4,4,6999.00,2022-12-09 00:00:00.000,2022-12-09 00:00:00.000
NOMP37CO140,112,2022-12-09 00:00:00.000,Success,B0746N6WML,6,450.00,2022-12-09 00:00:00.000,2022-12-09 00:00:00.000
NOMP37CO140,112,2022-12-09 00:00:00.000,Success,B07RX42D3D,9,350.00,2022-12-09 00:00:00.000,2022-12-09 00:00:00.000
IOIO16CI960,704,2021-07-24 00:00:00.000,Success,B00LY1FN1K,12,230.00,2021-07-24 00:00:00.000,2021-07-24 00:00:00.000
OIPA29CI676,566,2021-11-25 00:00:00.000,Success,B00KRCBA6E,12,5000.00,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000
OIPA29CI676,566,2021-11-25 00:00:00.000,Success,B08SKZ2RMG,15,999.00,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000
OIPA29CI676,566,2021-11-25 00:00:00.000,Success,B01J1CFO5I,3,550.00,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000
OIPA29CI676,566,2021-11-25 00:00:00.000,Success,B0B7FJNSZR,2,19990.00,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000
OIPA29CI676,566,2021-11-25 00:00:00.000,Success,B016MDK4F4,5,499.00,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000
ACIA47MP097,127,2022-11-10 00:00:00.000,Success,B09GBBJV72,10,2199.00,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000
ACIA47MP097,127,2022-11-10 00:00:00.000,Success,B09LRZYBH1,12,3999.00,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000
ACIA47MP097,127,2022-11-10 00:00:00.000,Success,B006LW0WDQ,8,795.00,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000
ACIA47MP097,127,2022-11-10 00:00:00.000,Success,B09GBBJV72,5,2199.00,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000
ACIA47MP097,127,2022-11-10 00:00:00.000,Success,B097R4D42G,9,9650.00,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000
ACIA47MP097,127,2022-11-10 00:00:00.000,Success,B085LPT5F4,9,2800.00,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000
ACIA47MP097,127,2022-11-10 00:00:00.000,Success,B08W56G1K9,2,999.00,2022-11-10 00:00:00.000,2022-11-10 00:00:00.000
PAAN19IA818,284,2021-09-18 00:00:00.000,Success,B09CTWFV5W,12,9995.00,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000
PAAN19IA818,284,2021-09-18 00:00:00.000,Success,B0972BQ2RS,6,9999.00,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000
PAAN19IA818,284,2021-09-18 00:00:00.000,Success,B08CDKQ8T6,2,349.00,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000
PAAN19IA818,284,2021-09-18 00:00:00.000,Success,B07Y9PY6Y1,10,8820.00,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000
PAAN19IA818,284,2021-09-18 00:00:00.000,Success,B002PD61Y4,9,1208.00,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000
PAAN19IA818,284,2021-09-18 00:00:00.000,Success,B07GVR9TG7,13,4999.00,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000
PAAN19IA818,284,2021-09-18 00:00:00.000,Success,B01L6MT7E0,2,11995.00,2021-09-18 00:00:00.000,2021-09-18 00:00:00.000
PIMM37NI430,375,2022-10-11 00:00:00.000,Success,B09JPC82QC,1,34999.00,2022-10-11 00:00:00.000,2022-10-11 00:00:00.000
PACC06AA147,20,2021-08-07 00:00:00.000,Success,B07924P3C5,15,799.00,2021-08-07 00:00:00.000,2021-08-07 00:00:00.000
PACC06AA147,20,2021-08-07 00:00:00.000,Success,B07HK53XM4,10,599.00,2021-08-07 00:00:00.000,2021-08-07 00:00:00.000
PACC06AA147,20,2021-08-07 00:00:00.000,Success,B08WRKSF9D,2,8500.00,2021-08-07 00:00:00.000,2021-08-07 00:00:00.000
ICMI63CI757,400,2021-03-19 00:00:00.000,Success,B08GM5S4CQ,3,14290.00,2021-03-19 00:00:00.000,2021-03-19 00:00:00.000
ICMI63CI757,400,2021-03-19 00:00:00.000,Success,B096VF5YYF,11,7990.00,2021-03-19 00:00:00.000,2021-03-19 00:00:00.000
ICMI63CI757,400,2021-03-19 00:00:00.000,Success,B09JS562TP,12,1630.00,2021-03-19 00:00:00.000,2021-03-19 00:00:00.000
ICMI63CI757,400,2021-03-19 00:00:00.000,Success,B07FXLC2G2,8,699.00,2021-03-19 00:00:00.000,2021-03-19 00:00:00.000
CACP44NP473,429,2021-01-19 00:00:00.000,Success,B086PXQ2R4,4,165.00,2021-01-19 00:00:00.000,2021-01-19 00:00:00.000
CACP44NP473,429,2021-01-19 00:00:00.000,Success,B0B16KD737,15,15999.00,2021-01-19 00:00:00.000,2021-01-19 00:00:00.000
CACP44NP473,429,2021-01-19 00:00:00.000,Success,B013B2WGT6,5,1899.00,2021-01-19 00:00:00.000,2021-01-19 00:00:00.000
CACP44NP473,429,2021-01-19 00:00:00.000,Success,B081FJWN52,10,999.00,2021-01-19 00:00:00.000,2021-01-19 00:00:00.000
IOPO20CA241,60,2021-03-21 00:00:00.000,Success,B00O24PUO6,15,1650.00,2021-03-21 00:00:00.000,2021-03-21 00:00:00.000
PNPI22NC669,560,2021-12-24 00:00:00.000,Success,B087FXHB6J,10,999.00,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000
PNPI22NC669,560,2021-12-24 00:00:00.000,Success,B07DJ5KYDZ,5,2796.00,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000
PNPI22NC669,560,2021-12-24 00:00:00.000,Success,B0BHYJ8CVF,15,1499.00,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000
PNPI22NC669,560,2021-12-24 00:00:00.000,Success,B00MFPCY5C,8,299.00,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000
PNPI22NC669,560,2021-12-24 00:00:00.000,Success,B09MM6P76N,11,599.00,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000
PNPI22NC669,560,2021-12-24 00:00:00.000,Success,B0BMZ6SY89,3,1599.00,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000
PNPI22NC669,560,2021-12-24 00:00:00.000,Success,B0BQRJ3C47,15,999.00,2021-12-24 00:00:00.000,2021-12-24 00:00:00.000
ANOA49AI603,144,2021-07-27 00:00:00.000,Success,B08XLR6DSB,4,1499.00,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000
ANOA49AI603,144,2021-07-27 00:00:00.000,Success,B008LN8KDM,10,2095.00,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000
ANOA49AI603,144,2021-07-27 00:00:00.000,Success,B016XVRKZM,6,4100.00,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000
ANOA49AI603,144,2021-07-27 00:00:00.000,Success,B0BNDRK886,13,599.00,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000
ANOA49AI603,144,2021-07-27 00:00:00.000,Success,B0B5F3YZY4,9,1099.00,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000
ANOA49AI603,144,2021-07-27 00:00:00.000,Success,B0BDRVFDKP,11,1000.00,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000
ANOA49AI603,144,2021-07-27 00:00:00.000,Success,B0B8CXTTG3,1,25999.00,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000
CAMN30MA261,673,2021-02-13 00:00:00.000,Success,B088ZTJT2R,10,1295.00,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000
CAMN30MA261,673,2021-02-13 00:00:00.000,Success,B09X5HD5T1,8,499.00,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000
CAMN30MA261,673,2021-02-13 00:00:00.000,Success,B08WRWPM22,4,499.00,2021-02-13 00:00:00.000,2021-02-13 00:00:00.000
AAMA29CO416,724,2021-08-16 00:00:00.000,Success,B07N8RQ6W7,12,699.00,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000
AAMA29CO416,724,2021-08-16 00:00:00.000,Success,B083T5G5PM,3,1990.00,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000
AAMA29CO416,724,2021-08-16 00:00:00.000,Success,B09P182Z2H,7,5799.00,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000
AAMA29CO416,724,2021-08-16 00:00:00.000,Success,B09SGGRKV8,1,499.00,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000
AAMA29CO416,724,2021-08-16 00:00:00.000,Success,B00O24PUO6,9,1650.00,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000
AAMA29CO416,724,2021-08-16 00:00:00.000,Success,B07S9S86BF,7,1490.00,2021-08-16 00:00:00.000,2021-08-16 00:00:00.000
AMAA16AA563,761,2021-05-05 00:00:00.000,Success,B09TY4MSH3,10,2499.00,2021-05-05 00:00:00.000,2021-05-05 00:00:00.000
IANA94AA348,437,2022-03-30 00:00:00.000,Success,B08BJN4MP3,2,24850.00,2022-03-30 00:00:00.000,2022-03-30 00:00:00.000
IANA94AA348,437,2022-03-30 00:00:00.000,Success,B0B9959XF3,3,22990.00,2022-03-30 00:00:00.000,2022-03-30 00:00:00.000
IANA94AA348,437,2022-03-30 00:00:00.000,Success,B08RX8G496,4,1099.00,2022-03-30 00:00:00.000,2022-03-30 00:00:00.000
IANA94AA348,437,2022-03-30 00:00:00.000,Success,B08MC57J31,1,2499.00,2022-03-30 00:00:00.000,2022-03-30 00:00:00.000
IANA94AA348,437,2022-03-30 00:00:00.000,Success,B00K32PEW4,12,535.00,2022-03-30 00:00:00.000,2022-03-30 00:00:00.000
OCAO76OO959,678,2021-10-10 00:00:00.000,Success,B0756K5DYZ,6,6295.00,2021-10-10 00:00:00.000,2021-10-10 00:00:00.000
OCAO76OO959,678,2021-10-10 00:00:00.000,Success,B00E9G8KOY,2,600.00,2021-10-10 00:00:00.000,2021-10-10 00:00:00.000
OCAO76OO959,678,2021-10-10 00:00:00.000,Success,B07YZG8PPY,10,2299.00,2021-10-10 00:00:00.000,2021-10-10 00:00:00.000
OCAO76OO959,678,2021-10-10 00:00:00.000,Success,B09YLYB9PB,8,399.00,2021-10-10 00:00:00.000,2021-10-10 00:00:00.000
OCAO76OO959,678,2021-10-10 00:00:00.000,Success,B009DA69W6,4,1900.00,2021-10-10 00:00:00.000,2021-10-10 00:00:00.000
MNAI21IO686,763,2021-08-01 00:00:00.000,Success,B07TMCXRFV,5,1599.00,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000
MNAI21IO686,763,2021-08-01 00:00:00.000,Success,B09L8DSSFH,9,999.00,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000
MNAI21IO686,763,2021-08-01 00:00:00.000,Success,B07B275VN9,9,799.00,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000
MNAI21IO686,763,2021-08-01 00:00:00.000,Success,B07GPXXNNG,7,999.00,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000
MNAI21IO686,763,2021-08-01 00:00:00.000,Success,B09PL79D2X,8,2990.00,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000
MNAI21IO686,763,2021-08-01 00:00:00.000,Success,B0994GP1CX,2,999.00,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000
IOIN03CA202,515,2022-09-10 00:00:00.000,Success,B09QGZM8QB,12,999.00,2022-09-10 00:00:00.000,2022-09-10 00:00:00.000
IOIN03CA202,515,2022-09-10 00:00:00.000,Success,B09Q8WQ5QJ,14,499.00,2022-09-10 00:00:00.000,2022-09-10 00:00:00.000
IOIN03CA202,515,2022-09-10 00:00:00.000,Success,B098JYT4SY,12,1190.00,2022-09-10 00:00:00.000,2022-09-10 00:00:00.000
IOIN03CA202,515,2022-09-10 00:00:00.000,Success,B094G9L9LT,10,1950.00,2022-09-10 00:00:00.000,2022-09-10 00:00:00.000
IMCN59AA546,203,2022-10-08 00:00:00.000,Success,B0B3D39RKV,12,33999.00,2022-10-08 00:00:00.000,2022-10-08 00:00:00.000
IMCN59AA546,203,2022-10-08 00:00:00.000,Success,B09YLFHFDW,9,2790.00,2022-10-08 00:00:00.000,2022-10-08 00:00:00.000
AIPM47CP440,636,2021-06-28 00:00:00.000,Canceled,B09MMD1FDN,11,699.00,2021-06-28 00:00:00.000,2021-06-28 00:00:00.000
AIPM47CP440,636,2021-06-28 00:00:00.000,Canceled,B08FTFXNNB,14,1999.00,2021-06-28 00:00:00.000,2021-06-28 00:00:00.000
AIPM47CP440,636,2021-06-28 00:00:00.000,Canceled,B08YD264ZS,13,2499.00,2021-06-28 00:00:00.000,2021-06-28 00:00:00.000
CMPO17NA869,867,2021-02-28 00:00:00.000,Success,B09MZ6WZ6V,14,999.00,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000
CMPO17NA869,867,2021-02-28 00:00:00.000,Success,B0752LL57V,10,440.00,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000
IMCP67AP287,710,2021-04-30 00:00:00.000,Success,B0949FPSFY,9,1999.00,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000
IMCP67AP287,710,2021-04-30 00:00:00.000,Success,B07JGCGNDG,14,11500.00,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000
IMCP67AP287,710,2021-04-30 00:00:00.000,Success,B0BP7XLX48,3,1999.00,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000
IMCP67AP287,710,2021-04-30 00:00:00.000,Success,B099K9ZX65,7,44990.00,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000
IMCP67AP287,710,2021-04-30 00:00:00.000,Success,B09QS8V5N8,1,17999.00,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000
IMCP67AP287,710,2021-04-30 00:00:00.000,Success,B0117H7GZ6,13,399.00,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000
IMCP67AP287,710,2021-04-30 00:00:00.000,Success,B01NBX5RSB,6,1547.00,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000
NIOC61PP092,69,2021-07-25 00:00:00.000,Success,B0083T231O,11,1499.00,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000
NIOC61PP092,69,2021-07-25 00:00:00.000,Success,B08S7V8YTN,1,3500.00,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000
NIOC61PP092,69,2021-07-25 00:00:00.000,Success,B0B2X35B1K,10,6999.00,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000
NIOC61PP092,69,2021-07-25 00:00:00.000,Success,B07Y5FDPKV,15,2400.00,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000
NIOC61PP092,69,2021-07-25 00:00:00.000,Success,B09939XJX8,3,1500.00,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000
ONOO13PI716,457,2021-11-18 00:00:00.000,Success,B08BG4M4N7,9,499.00,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000
ONOO13PI716,457,2021-11-18 00:00:00.000,Success,B08D64C9FN,2,2799.00,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000
ONOO13PI716,457,2021-11-18 00:00:00.000,Success,B08CS3BT4L,11,12999.00,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000
ONOO13PI716,457,2021-11-18 00:00:00.000,Success,B08J4PL1Z3,9,1490.00,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000
ONOO13PI716,457,2021-11-18 00:00:00.000,Success,B08FN6WGDQ,7,15990.00,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000
ONOO13PI716,457,2021-11-18 00:00:00.000,Success,B09TT6BFDX,15,1999.00,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000
AAIP41OA667,837,2022-06-24 00:00:00.000,Success,B08FGNPQ9X,15,2999.00,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000
AAIP41OA667,837,2022-06-24 00:00:00.000,Success,B00KRCBA6E,15,5000.00,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000
AAIP41OA667,837,2022-06-24 00:00:00.000,Success,B0B61HYR92,5,999.00,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000
AAIP41OA667,837,2022-06-24 00:00:00.000,Success,B095X38CJS,4,99.00,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000
AAIP41OA667,837,2022-06-24 00:00:00.000,Success,B09CTWFV5W,7,9995.00,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000
AAIP41OA667,837,2022-06-24 00:00:00.000,Success,B00J5DYCCA,4,1890.00,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000
AAIP41OA667,837,2022-06-24 00:00:00.000,Success,B085194JFL,7,499.00,2022-06-24 00:00:00.000,2022-06-24 00:00:00.000
CAPA21NP882,537,2021-12-13 00:00:00.000,Success,B0B3X2BY3M,10,7299.00,2021-12-13 00:00:00.000,2021-12-13 00:00:00.000
CAPA21NP882,537,2021-12-13 00:00:00.000,Success,B0711PVX6Z,11,500.00,2021-12-13 00:00:00.000,2021-12-13 00:00:00.000
CAPA21NP882,537,2021-12-13 00:00:00.000,Success,B084N18QZY,8,849.00,2021-12-13 00:00:00.000,2021-12-13 00:00:00.000
NICN02IP886,501,2021-03-15 00:00:00.000,Success,B09HS1NDRQ,9,799.00,2021-03-15 00:00:00.000,2021-03-15 00:00:00.000
NICN02IP886,501,2021-03-15 00:00:00.000,Success,B0BPBXNQQT,9,1989.00,2021-03-15 00:00:00.000,2021-03-15 00:00:00.000
NICN02IP886,501,2021-03-15 00:00:00.000,Success,B09N3ZNHTY,12,4490.00,2021-03-15 00:00:00.000,2021-03-15 00:00:00.000
NICN02IP886,501,2021-03-15 00:00:00.000,Success,B095RTJH1M,1,2899.00,2021-03-15 00:00:00.000,2021-03-15 00:00:00.000
NICN02IP886,501,2021-03-15 00:00:00.000,Success,B0085W2MUQ,2,970.00,2021-03-15 00:00:00.000,2021-03-15 00:00:00.000
PCAP03OA082,258,2021-12-14 00:00:00.000,Success,B08WRWPM22,12,499.00,2021-12-14 00:00:00.000,2021-12-14 00:00:00.000
PCAP03OA082,258,2021-12-14 00:00:00.000,Success,B09MT84WV5,2,3999.00,2021-12-14 00:00:00.000,2021-12-14 00:00:00.000
PCAP03OA082,258,2021-12-14 00:00:00.000,Success,B0B2PQL5N3,10,999.00,2021-12-14 00:00:00.000,2021-12-14 00:00:00.000
PCAP03OA082,258,2021-12-14 00:00:00.000,Success,B09Q8HMKZX,7,699.00,2021-12-14 00:00:00.000,2021-12-14 00:00:00.000
AMAO47MN537,427,2021-01-02 00:00:00.000,Success,B089WB69Y1,2,649.00,2021-01-02 00:00:00.000,2021-01-02 00:00:00.000
